"Key"	"English"	"Japanese"	"French"	"Spanish"	"German"	"Italian"	"Korean"	"ChineseTraditional"	"BrazilianPortuguese"
"trade_tips_p1|3"	"You can find the trading rules using the Help button located above."	"画面上部のヒントアイコンをタップして交換に関する説明を読むことができます。"	"Utilise le bouton d’aide ci-dessus pour en apprendre plus sur les échanges."	"Puedes encontrar las reglas de intercambio a través del botón de ayuda que se encuentra arriba."	"Die Regeln für den Tausch kannst du über die Schaltfläche „Hilfe“ oben anzeigen."	"Puoi trovare le regole per gli scambi cliccando sul pulsante Aiuto."	"화면 위쪽의 힌트 아이콘을 터치해서 교환에 관한 설명을 볼 수 있습니다."	"你可以點擊畫面上方的「？」圖示，確認交換的規則"	"Você pode encontrar as regras de trocas usando o botão de ajuda acima."
"trade_tips_p1|4"	"If your friend’s Trainer level is lower than yours, the traded Pokémon’s potential CP and HP will be adjusted."	"フレンドのトレーナーレベルがあなたのトレーナーレベルよりも低い場合、交換するポケモンのCPとHPが調整されます。"	"Si le niveau de Dresseur de ton ami est plus bas que le tien, les PC et PV potentiels du Pokémon échangés seront ajustés."	"Si el nivel de Entrenador de la otra persona es más bajo que el tuyo, los PC y PS del Pokémon intercambiado serán ajustados."	"Wenn der Trainer-Level deines Freundes niedriger ist als deiner, werden die potenziellen WP und KP des getauschten Pokémon angepasst."	"Se livello Allenatore del tuo amico è inferiore al tuo, i PL e i PS del Pokémon scambiato subiranno delle modifiche."	"프렌드 트레이너 레벨이 당신의 레벨보다 낮은 경우 교환하는 포켓몬의 CP와 HP가 조정됩니다."	"如果朋友的訓練家等級比你低，那麼交換來的寶可夢CP和HP將會被調整"	"Se o nível de Treinador de seu amigo for menor do que o seu, o potencial de PC e PS dos Pokémon trocados serão ajustados."
"trade_tips_p2|0"	"Pokémon not yet registered in your Pokédex require a Special Trade. "	"自分の図鑑に登録されていないポケモンを交換で手に入れる場合は、特別な交換になります。"	"Les Pokémon non enregistrés dans ton Pokédex requièrent un Échange spécial."	"Se necesita un intercambio especial para los Pokémon que aún no están registrados en tu Pokédex."	"Pokémon, die noch nicht in deinem Pokédex registriert sind, erfordern einen Spezial-Tausch. "	"I Pokémon non ancora registrati nel tuo Pokédex richiedono uno scambio speciale."	"자신의 도감에 등록되지 않은 포켓몬을 교환으로 손에 넣는 경우 특별한 교환이 됩니다."	"如果想交換尚未登錄至圖鑑的寶可夢，就必須使用特殊交換"	"É preciso uma troca especial para os Pokémon que ainda não estão registrados no seu Pokédex. "
"trade_tips_p2|1"	"Your Friendship level must reach Good Friend in order to complete a Special Trade."	"仲良し度が「友達」になると特別な交換ができるようになります。"	"Tu dois atteindre le Niveau d’amitié « Bon ami » pour pouvoir effectuer un Échange spécial."	"Tu nivel de amistad debe ser bueno para poder realizar un intercambio especial."	"Euer Freundschaftslevel muss mindestens bei Gute Freunde liegen, um einen Spezial-Tausch ausführen zu können."	"Dovete diventare buoni amici per poter effettuare uno scambio speciale."	"우정레벨이 「굳 프렌드」가 되면 특별한 교환이 가능해집니다."	"友誼等級達到「好朋友後」，才可以進行特殊交換"	"Seu nível de amizade deve ser bom para poder realizar uma troca especial."
"trade_tips_p2|2"	"You'll receive bonus Candy if the locations where the traded Pokémon were caught are far apart (up to around 100 km)."	"交換されたポケモン同士、捕まえられた場所の距離が離れているともらえるアメが増えます。"	"Si les lieux de capture des Pokémon échangés sont éloignés dans un rayon maximal de 100 km, tu recevras un bonus de Bonbons."	"Recibirás bonus de Caramelos si los Pokémon intercambiados fueron atrapados en sitios lejos entre sí (hasta unos 100 km)."	"Du erhältst einen Bonbon-Bonus, wenn die getauschten Pokémon weit weg voneinander gefangen wurden (bis zu 100 km)."	"Riceverai un bonus caramelle se i Pokémon scambiati sono stati catturati in luoghi distanti tra loro (fino a 100 km)."	"교환한 포켓몬을 발견한 장소의 거리가 멀면 받을 수 있는 사탕이 늘어납니다."	"如果交換來的寶可夢是在遙遠的地方被捉到的，交換時將可以獲得額外的獎勵糖果"	"Você receberá doces de bônus se os lugares onde os Pokémon trocados foram pegos estiverem longe um do outro, até 100 km."
"trade_tips_p2|3"	"The amount of Stardust required for trading drastically reduces as your Friendship level increases."	"仲良し度が高まると、交換に必要なほしのすなの量は減ります。"	"La quantité de Poussières Étoiles nécessaire pour effectuer un échange réduit d’autant plus que ton Niveau d’amitié augmente."	"El número necesario de Polvos Estelares para realizar un intercambio baja bastante a medida que aumenta tu nivel de amistad."	"Die für einen Tausch erforderliche Menge von Sternenstaub verringert sich drastisch, wenn sich euer Freundschaftslevel erhöht."	"La quantità di polvere di stelle necessaria per uno scambio diminuisce drasticamente man mano che aumenta il livello di amicizia."	"우정레벨이 높아지면 교환에 필요한 별의모래 양이 줄어듭니다."	"當友誼等級提升，交換時所需的星星沙子數量將會驟減"	"A quantidade necessária de Poeira Estelar para fazer uma troca cai bastante à medida que seu nível de amizade aumenta."
"trade_tips_p2|4"	"Shiny Pokémon, Legendary Pokémon, and Pokémon not currently in your Pokédex require a Special Trade. "	"色違いのポケモン、伝説のポケモン、自分の図鑑に登録されていないポケモンの交換は「特別な交換」です。"	"Les formes chromatiques des Pokémon, les Pokémon légendaires et les Pokémon qui ne se trouvent pas dans ton Pokédex requièrent un Échange spécial."	"Se necesita un intercambio especial para los Pokémon variocolor, legendarios y aún no están registrados en tu Pokédex."	"Schillernde Pokémon, Legendäre Pokémon und Pokémon, die derzeit nicht in deinem Pokédex enthalten sind, erfordern einen Spezial-Tausch. "	"I Pokémon cromatici, leggendari e non ancora registrati nel tuo Pokédex richiedono uno scambio speciale."	"색이 다른 포켓몬, 전설의 포켓몬, 자신의 도감에 등록되지 않은 포켓몬의 교환은 「특별한 교환」입니다. "	"交換異色寶可夢、傳說的寶可夢及尚未登錄至圖鑑的寶可夢時，需使用特殊交換 "	"Pokémon Brilhantes, Lendários e Pokémon que ainda não estão registrados no seu Pokédex precisam de uma troca especial."
"trade_tips_p2|5"	"Completing a Special Trade requires a large amount of Stardust."	"特別な交換には大量のほしのすなが必要です。"	"Effectuer un Échange spécial requiert une grande quantité de Poussières Étoiles."	"Se necesita un número alto de Polvos Estelares para realizar un intercambio especial."	"Für einen Spezial-Tausch sind große Mengen Sternenstaub erforderlich."	"Uno scambio speciale richiede tantissima polvere di stelle."	"특별한 교환에는 대량의 별의모래가 필요합니다."	"特殊交換會使用大量的星星沙子"	"É preciso uma quantidade alta de Poeira Estelar para fazer uma troca especial."
"trade_tips_p2|6"	"Your Friendship level with a friend increases when you trade Pokémon to each other frequently."	"交換することでフレンドとの仲良し度を高めることができます。"	"Plus tu échanges des Pokémon avec ton ami, plus ton Niveau d’amitié avec celui-ci augmente."	"Tu nivel de amistad con otra persona aumenta si intercambiáis Pokémon entre vosotros con frecuencia."	"Der Freundschaftslevel mit einem Freund erhöht sich, wenn ihr häufig Pokémon miteinander tauscht."	"Il livello di amicizia aumenta quando gli scambi con un amico sono frequenti."	"교환하면 프렌드와의 우정레벨을 높일 수 있습니다."	"常和朋友交換寶可夢，可以提升友誼等級"	"Seu nível de amizade com outra pessoa aumenta quando realiza trocas de Pokémon entre vocês com frequência."
"trade_tips_p2|7"	"Mythical Pokémon can't be traded."	"幻のポケモンは交換できません。"	"Les Pokémon fabuleux ne peuvent pas être échangés."	"No se pueden intercambiar Pokémon singulares."	"Mysteriöse Pokémon können nicht getauscht werden."	"I Pokémon misteriosi non possono essere scambiati."	"환상의 포켓몬을 교환할 수 없습니다."	"不能交換幻之寶可夢"	"Não é possível trocar Pokémon Míticos."
"trade_warning_your_level_lower"	"Your Trainer level is lower than your friend's, so CP and HP will be reduced."	"CPとHPが調整されます"	"Si ton niveau de Dresseur est inférieur à celui de ton ami, les PC et PV seront réduits."	"Tu nivel de Entrenador es más bajo que el de la otra persona, así que los PC y los PS bajarán."	"Dein Trainer-Level ist niedriger als der deines Freundes, WP und KP werden herabgesetzt."	"I PL e i PS del Pokémon scambiato verranno ridotti poiché il tuo livello Allenatore è inferiore a quello del tuo amico."	"CP와 HP가 조정됩니다."	"由於你的訓練家等級比朋友低，寶可夢的CP及HP將被調低"	"Seu nível de Treinador é menor do que o do seu amigo, então os PC e PS serão reduzidos."
"trade_warning_friend_level_lower"	"Your friend's Trainer level is lower than yours, so CP and HP will be reduced."	"CPとHPが調整されます"	"Si le niveau de Dresseur de ton ami est inférieur au tien, les PC et PV seront réduits."	"El nivel de Entrenador de la otra persona es más bajo que el tuyo, así que los PC y PS bajarán."	"Der Trainer-Level deines Freundes ist niedriger als deiner, WP und KP werden herabgesetzt."	"I PL e i PS del Pokémon scambiato verranno ridotti poiché il livello Allenatore del tuo amico è inferiore al tuo."	"CP와 HP가 조정됩니다."	"由於朋友的訓練家等級較低，寶可夢的CP及HP將被調低"	"O nível de Treinador de seu amigo é menor do que o seu, então os PC e PS serão reduzidos."
"trade_ending_prompt|0"	"{0} sent over {1}."	"{0}から{1}が送られてきた！"	"{0} a envoyé {1}."	"¡{0} ha enviado a {1}!"	"{0} versandte {1}."	"{0} ha inviato {1}"	"{0}에게서 {1}(이)가 왔다!"	"{0} 送 {1} 來了！"	"{0} enviou {1}."
"trade_ending_prompt|1"	"Take good care of {0}!"	"{0}をかわいがってあげてね！"	"Prends bien soin de {0}."	"¡Cuida bien de {0}!"	"Kümmere dich gut um {0}!"	"Prenditi cura di {0}!"	"{0}(을)를 귀여워해 줘!"	"好好照顧 {0} 喔！"	"Cuide bem de {0}!"
"trade_exclusion_favorite"	"This Pokémon is a favorite Pokémon."	"お気に入りのポケモンです"	"Ce Pokémon est un Pokémon préféré."	"Este Pokémon es un Pokémon favorito."	"Dieses Pokémon ist als Favorit markiert."	"Questo Pokémon è tra i tuoi Pokémon preferiti."	"즐겨찾기 포켓몬입니다."	"這隻寶可夢已被設為「我的最愛」"	"Este Pokémon é um Pokémon favorito."
"social_my_code"	"MY TRAINER CODE"	"自分のコード"	"MON CODE DE DRESSEUR"	"CÓDIGO DE ENTRENADOR"	"DEIN TRAINERCODE"	"IL MIO CODICE ALLENATORE"	"MY CODE"	"我的訓練家代碼"	"MEU CÓDIGO DE TREINADOR"
"decline_friend_request_confirmation"	"Are you sure you want to delete this Friend Request?"	"本当にこのフレンド申請を削除しますか？"	"Veux-tu vraiment effacer cette Invitation d’ami ?"	"¿Seguro que quieres eliminar esta solicitud de amistad?"	"Möchtest du diese Freundschaftsanfrage wirklich entfernen?"	"Vuoi davvero cancellare questa richiesta di amicizia?"	"정말로 이 친구신청을 삭제하겠습니까?"	"確定要刪除這個朋友申請嗎？"	"Tem certeza de que quer remover este pedido de amizade?"
"decline_friend_request_confirmation_message"	"Once you delete this Friend Request, this Trainer won't be able to send you another Friend Request."	"フレンド申請を削除すると、同じトレーナーからフレンド申請を受け取ることができなくなります"	"Si tu effaces cette Invitation d’ami, ce Dresseur ne pourra pas t’en envoyer une nouvelle."	"Una vez que hayas eliminado esta solicitud de amistad, esta persona no podrá enviarte otra solicitud de amistad."	"Wenn du diese Freundschaftsanfrage entfernst, kann dieser Trainer dir keine neue Freundschaftsanfrage schicken."	"Una volta cancellata una richiesta di amicizia, questo Allenatore non potrà inviartene un’altra."	"친구신청을 삭제하면 같은 트레이너로부터 친구신청을 받을 수 없게 됩니다."	"刪除此朋友申請後，對方將再也無法傳送朋友申請給你"	"Uma vez que remover este pedido de amizade, este Treinador não poderá enviar outro pedido de amizade a você."
"friend_request_deleted_confirmation"	"Friend Request Deleted"	"フレンド申請は削除されました"	"Invitation d’ami effacée"	"Solicitud de amistad eliminada"	"Freundschaftsanfrage entfernt"	"Richiesta di amicizia cancellata"	"친구신청이 삭제되었습니다"	"已刪除朋友申請"	"Pedido de amizade removido"
"send_gift_button"	"Send"	"送る"	"Envoyer"	"Enviar"	"Verschicken"	"Invia"	"보내기"	"傳送"	"Enviar"
"open_gift_button"	"Open"	"開く"	"Ouvrir"	"Abrir"	"Öffnen"	"Apri"	"Open"	"開啟"	"Abrir"
"next_button"	"Next"	"続ける"	"Suivant"	"Siguiente"	"Weiter"	"Avanti"	"Next"	"下一步"	"Próximo"
"trade_error_rpc"	"Unknown Trade Error"	"原因不明の交換エラー"	"Erreur d’échange inconnue"	"Error de intercambio desconocido"	"Unbekannter Fehler beim Tauschen"	"Errore sconosciuto durante lo scambio"	"알 수 없는 교환 에러"	"不明交換錯誤"	"Erro de troca desconhecido"
"trade_tut_proximity"	"Trading with Friends"	"近くで交換"	"Échanger avec des amis"	"Intercambio con amigos"	"Tauschen mit Freunden"	"Scambio con amici"	"프렌드와 교환"	"和朋友交換"	"Troca com amigos"
"trade_tut_proximity_message"	"You can trade with a friend only when you're near each other."	"ポケモンを交換したい相手が近くにいる必要があります。"	"Tu ne peux échanger avec un ami que si vous vous trouvez à proximité."	"Solo se pueden realizar intercambios con amigos cuando están cerca."	"Du kannst nur mit einem Freund tauschen, der sich in deiner Nähe befindet."	"Puoi fare scambi con un amico solo quando vi trovate nelle vicinanze."	"포켓몬 교환을 하고 싶은 상대가 근처에 있을 필요가 있습니다."	"你只能和人在附近的朋友進行交換"	"Só é possível trocar com amigos quando estiverem perto um do outro."
"social_send_my_code"	"SHARE MY TRAINER CODE"	"トレーナーコードを共有"	"PARTAGER MON CODE"	"COMPARTIR CÓDIGO DE ENTRENADOR"	"DEINEN TRAINERCODE TEILEN"	"CONDIVIDI IL MIO CODICE"	"트레이너 코드 공유"	"分享訓練家代碼"	"COMPARTILHAR MEU CÓDIGO"
"social_send_code_prompt"	"Send a Friend Request by entering your friend's Trainer Code."	"フレンドのトレーナーコードを入力してフレンド申請を送ろう"	"Envoie une Invitation d’ami en saisissant le Code de Dresseur de ton ami."	"Envía una solicitud de amistad introduciendo el código de Entrenador de la otra persona."	"Schicke eine Freundschaftsanfrage, indem du den Trainercode deines Freundes eingibst."	"Invia una richiesta di amicizia inserendo il codice dell’Allenatore interessato."	"친구의 트레이너 코드를 입력하여 친구신청을 보내자"	"輸入訓練家代碼，傳送朋友申請"	"Envie um pedido de amizade inserindo o código de Treinador da outra pessoa."
"trainer_name_label"	"Trainer Name"	"トレーナー名"	"Nom de Dresseur"	"Nombre de Entrenador"	"Trainername"	"Nome Allenatore:"	"트레이너 명"	"訓練家名稱"	"Nome de Treinador"
"trainer_code_label"	"Trainer Code"	"トレーナーコード"	"Code de Dresseur"	"Código de Entrenador"	"Trainercode"	"Codice Allenatore:"	"트레이너 코드"	"訓練家代碼"	"Código de Treinador"
"trade_toast_must_cancel_first"	"Please cancel your confirmation first."	"選択をキャンセルしてください"	"Annule d'abord ta confirmation."	"Por favor, cancela tu confirmación primero."	"Du musst zuerst deine Bestätigung abbrechen."	"Cancella prima la tua conferma."	"선택을 취소해주세요."	"請先取消確認"	"Por favor, cancele sua confirmação primeiro."
"trade_toast_must_connect_first"	"Please wait for your friend to connect."	"フレンドが接続するまでお待ちください"	"Attends que ton ami soit connecté."	"Por favor, espera a que se conecte la otra persona."	"Bitte warte, bis dein Freund eine Verbindung hergestellt hat."	"Attendi che il tuo amico si connetta."	"친구가 접속할 때까지 기다려 주십시오."	"請等待朋友上線"	"Por favor, espere a outra pessoa se conectar."
"trade_bonus"	"Trade Bonus"	"交換ボーナス"	"Bonus d'échange"	"Bonus de intercambio"	"Tauschbonus"	"Bonus scambio"	"교환 보너스"	"交換獎勵"	"Bônus de troca"
"accept"	"Accept"	"受け付ける"	"Accepter"	"Aceptar"	"Annehmen"	"Accetta"	"수락한다"	"接受"	"Aceitar"
"delete"	"Delete"	"削除"	"Effacer"	"Eliminar"	"Entfernen"	"Elimina"	"삭제"	"刪除"	"Remover"
"filter_key_traded"	"traded"	"こうかん"	"échangé"	"intercambiados"	"Getauscht"	"Scambiato"	"교환"	"交換"	"Trocado"
"no_notifications_message"	"No notifications."	"通知はありません"	"Aucune notification."	"No hay notificaciones."	"Keine Benachrichtigungen."	"Nessuna notifica"	"소식은 없습니다."	"沒有通知"	"No notifications."
"social_qr_code_prompt"	"Scan this QR code on your friend's scanner."	"フレンドの端末を使って読み込んコードをでもらいます"	"Scanne ce QR code sur le scanner de votre ami."	"Escanea este código QR en el escáner de tu amigo."	"Scan this QR code on your friend's scanner."	"Leggi questo QR Code con lo scanner del tuo amico."	"친구의 기기로 QR 코드를 스캔합니다."	"Scan this QR code on your friend's scanner."	"Scan this QR code on your friend's scanner."
"social_qr_scan_prompt"	"Scan your friend's QR code"	"フレンドのコードを読み込みます"	"Scanne le QR code de ton ami"	"Escanear el código QR de tu amigo"	"Scan your friend's QR code"	"Leggi il QR Code del tuo amico."	"친구의 코드를 스캔합니다."	"Scan your friend's QR code"	"Scan your friend's QR code"
"social_qr_code_header"	"MY CODE"	"自分のコード"	"MON CODE"	"MI CÓDIGO"	"MY CODE"	"IL MIO CODICE"	"자신의 코드"	"自己的代碼"	"MY CODE"
"social_qr_scan_header"	"SCAN"	"読み取る"	"SCANNER"	"ESCANEAR"	"SCAN"	"Leggi"	"스캔"	"掃描"	"SCAN"
