"Key"	"English"	"Japanese"	"French"	"Spanish"	"German"	"Italian"	"Korean"	"ChineseTraditional"	"BrazilianPortuguese"
"err_incense_already_active"	"You're already using Incense."	"既におこうを使っています"	"You're already using Incense."	"You're already using Incense."	"You're already using Incense."	"You're already using Incense."	"You're already using Incense."	"You're already using Incense."	"You're already using Incense."
"err_incense_no_items"	"No Incense in inventory."	"おこうを持っていません"	"No Incense in inventory."	"No Incense in inventory."	"No Incense in inventory."	"No Incense in inventory."	"No Incense in inventory."	"No Incense in inventory."	"No Incense in inventory."
"err_lucky_egg_no_items"	"No Lucky Egg in inventory."	"しあわせタマゴを持っていません"	"No Lucky Egg in inventory."	"No Lucky Egg in inventory."	"No Lucky Egg in inventory."	"No Lucky Egg in inventory."	"No Lucky Egg in inventory."	"No Lucky Egg in inventory."	"No Lucky Egg in inventory."
"err_lucky_egg_cannot_use"	"Lucky Egg couldn't be used at this time."	"しあわせタマゴを使うことができませんでした"	"Lucky Egg couldn't be used at this time."	"Lucky Egg couldn't be used at this time."	"Lucky Egg couldn't be used at this time."	"Lucky Egg couldn't be used at this time."	"Lucky Egg couldn't be used at this time."	"Lucky Egg couldn't be used at this time."	"Lucky Egg couldn't be used at this time."
"err_tm_cannot_use"	"The TM couldn't be used at this time."	"わざマシンを使うことができませんでした"	"The TM couldn't be used at this time."	"The TM couldn't be used at this time."	"The TM couldn't be used at this time."	"The TM couldn't be used at this time."	"The TM couldn't be used at this time."	"The TM couldn't be used at this time."	"The TM couldn't be used at this time."
"err_berry_cannot_feed"	"Cannot feed a berry at this time."	"きのみをあげることができません"	"Cannot feed a berry at this time."	"Cannot feed a berry at this time."	"Cannot feed a berry at this time."	"Cannot feed a berry at this time."	"Cannot feed a berry at this time."	"Cannot feed a berry at this time."	"Cannot feed a berry at this time."
"err_pokemon_could_not_evolve"	"The Pokémon couldn't evolve."	"進化できませんでした"	"The Pokémon couldn't evolve."	"The Pokémon couldn't evolve."	"The Pokémon couldn't evolve."	"The Pokémon couldn't evolve."	"The Pokémon couldn't evolve."	"The Pokémon couldn't evolve."	"The Pokémon couldn't evolve."
"err_pokemon_could_not_be_found"	"The Pokémon couldn't be found."	"ポケモンに遭遇できませんでした"	"The Pokémon couldn't be found."	"The Pokémon couldn't be found."	"The Pokémon couldn't be found."	"The Pokémon couldn't be found."	"The Pokémon couldn't be found."	"The Pokémon couldn't be found."	"The Pokémon couldn't be found."
"err_item_cannot_use"	"The item couldn't be used at this time."	"この道具を使うことができませんでした"	"The item couldn't be used at this time."	"The item couldn't be used at this time."	"The item couldn't be used at this time."	"The item couldn't be used at this time."	"The item couldn't be used at this time."	"The item couldn't be used at this time."	"The item couldn't be used at this time."
"err_pokemon_already_encountered"	"This Pokémon has already been encountered."	"このポケモンには既に遭遇しています"	"This Pokémon has already been encountered."	"This Pokémon has already been encountered."	"This Pokémon has already been encountered."	"This Pokémon has already been encountered."	"This Pokémon has already been encountered."	"This Pokémon has already been encountered."	"This Pokémon has already been encountered."
"err_cannot_change_buddy"	"Couldn't change buddy at this time."	"相棒のポケモンを替えることができませんでした"	"Couldn't change buddy at this time."	"Couldn't change buddy at this time."	"Couldn't change buddy at this time."	"Non è possibile cambiare il tuo compagno in questo momento."	"Couldn't change buddy at this time."	"Couldn't change buddy at this time."	"Couldn't change buddy at this time."
"err_gym_battle_completed"	"The Gym battle has already been completed!"	"ジバトルは終了しています"	"The Gym battle has already been completed!"	"The Gym battle has already been completed!"	"The Gym battle has already been completed!"	"La lotta in Palestra è già stata completata!"	"The Gym battle has already been completed!"	"The Gym battle has already been completed!"	"The Gym battle has already been completed!"
"err_gym_battle_ended"	"The Gym battle has ended!"	"ジムバトルは終了しました"	"The Gym battle has ended!"	"The Gym battle has ended!"	"The Gym battle has ended!"	"La lotta in Palestra è finita!"	"The Gym battle has ended!"	"The Gym battle has ended!"	"The Gym battle has ended!"
"err_fetch_raid_details"	"Cannot fetch Raid details"	"レイドの詳細がみつかりません"	"Cannot fetch Raid details"	"Cannot fetch Raid details"	"Cannot fetch Raid details"	"Cannot fetch Raid details"	"Cannot fetch Raid details"	"Cannot fetch Raid details"	"Cannot fetch Raid details"
"err_cannot_join_raid_group"	"Cannot Join Raid Group."	"レイドのグループに参加できません"	"Cannot Join Raid Group."	"Cannot Join Raid Group."	"Cannot Join Raid Group."	"Cannot Join Raid Group."	"Cannot Join Raid Group."	"Cannot Join Raid Group."	"Cannot Join Raid Group."
"err_leave_raid_lobby"	"Cannot Leave Raid Lobby."	"レイドロビーから出ることができません"	"Cannot Leave Raid Lobby."	"Cannot Leave Raid Lobby."	"Cannot Leave Raid Lobby."	"Cannot Leave Raid Lobby."	"Cannot Leave Raid Lobby."	"Cannot Leave Raid Lobby."	"Cannot Leave Raid Lobby."
"err_avatar_incorrect"	"Avatar incorrect."	"アバターが違います"	"Avatar incorrect."	"Avatar incorrect."	"Avatar incorrect."	"Avatar incorrect."	"Avatar incorrect."	"Avatar incorrect."	"Avatar incorrect."
"err_raid_unavailable"	"This Raid is no longer available."	"このレイドバトルは行われません"	"This Raid is no longer available."	"This Raid is no longer available."	"This Raid is no longer available."	"This Raid is no longer available."	"This Raid is no longer available."	"This Raid is no longer available."	"This Raid is no longer available."
"err_raid_lobby_not_found"	"That Raid lobby doesn't exist!"	"レイドロビーがありません"	"That Raid lobby doesn't exist!"	"That Raid lobby doesn't exist!"	"That Raid lobby doesn't exist!"	"That Raid lobby doesn't exist!"	"That Raid lobby doesn't exist!"	"That Raid lobby doesn't exist!"	"That Raid lobby doesn't exist!"
"err_gym_deploy"	"Your Pokémon couldn't be deployed."	"ポケモンが配置できませんでした"	"Your Pokémon couldn't be deployed."	"Your Pokémon couldn't be deployed."	"Your Pokémon couldn't be deployed."	"Your Pokémon couldn't be deployed."	"Your Pokémon couldn't be deployed."	"Your Pokémon couldn't be deployed."	"Your Pokémon couldn't be deployed."
