"Key"	"English"	"Japanese"	"French"	"Spanish"	"German"	"Italian"	"Korean"	"ChineseTraditional"	"BrazilianPortuguese"
"quest_special_dialogue_mew_7_1"	"Now you can see why I love studying Pokémon so much! The whole world is out there to discover. So go have some fun!"	"わたしがなぜ、これほどまでにポケモンの研究に熱中しているのか、すこしは解ってもらえたかな？この世界には素晴らしいできごとがたくさん待っている！外に出て、たくさん冒険に出かけよう！"	"Tu comprends maintenant pourquoi j’aime tant étudier les Pokémon. Le monde entier est un terrain de jeu ! Vas-y, amuse-toi !"	"¡Ahora puedes entender por qué me encanta estudiar a los Pokémon! El mundo entero aguarda ahí fuera a ser descubierto. ¡Así que sal a divertirte!"	"Jetzt verstehst du sicherlich, warum ich so gerne Pokémon erforsche! Die ganze Welt wartet darauf, entdeckt zu werden. Viel Spaß dabei!"	"Adesso capirai perché amo così tanto studiare i Pokémon. C’è un mondo intero da scoprire là fuori, perciò esci e divertiti!"	"내가 왜 이렇게까지 포켓몬 연구에 열중하고 있는지 조금은 이해할 수 있지? 이 세상에는 멋진 일이 많이 기다리고 있어! 밖으로 나가서 많은 모험을 떠나자!"	"你知道我為什麼\n會這麼喜歡研究寶可夢了吧！\n這整個世界都在等著我們去探索！\n一起出門去冒險吧！"	"Agora você entende por que eu amo tanto estudar Pokémon! O mundo está aí para ser descoberto. Vai lá se divertir!"
"quest_special_dialogue_mew_7_2"	"My assistants and I will request some Special Research from you in the future. Stay in touch!"	"また、近い将来、特別な調査を手伝ってもらう事があるかもしれない。そのときはまた頼むよ！優秀なポケモントレーナー！"	"Mes assistants et moi-même allons te demander dans le futur de participer à une Étude spéciale. Garde le contact !"	"Mis ayudantes y yo tendremos más investigaciones especiales para ti en el futuro. Así que... ¡hasta pronto!"	"Meine Assistenten und ich haben sicherlich demnächst noch weitere Spezial-Forschungsaufgaben für dich. Wir bleiben in Verbindung!"	"Io e i miei assistenti avremo in serbo alcune ricerche speciali per te nel futuro, perciò restiamo in contatto!"	"또 가까운 시일에 특별한 조사를 도움받을지 모르겠군. 그때는 잘 부탁해! 우수한 포켓몬 트레이너여!"	"我們接下來可能還會要請你\n幫忙做一些特殊的調查\n記得保持聯絡！"	"Meus assistentes e eu pediremos que faça algumas pesquisas especiais no futuro. Fique ligado!"
"quest_transfer_pokemon_plural"	"Transfer {0} Pokémon."	"ポケモンを{0}匹送る"	"Transfère {0} Pokémon"	"Transfiere {0} Pokémon"	"Verschicke {0} Pokémon."	"Trasferisci {0} Pokémon"	"포켓몬을 {0}마리 보낸다"	"傳送 {0} 隻寶可夢"	"Transferir {0} Pokémon."
"quest_land_excellent_curveball_singular"	"Make an Excellent Curveball Throw."	"カーブボールのエクセレントスローを1回投げる"	"Fais un excellent lancer à effet"	"Acierta 1 lanzamiento excelente de bola curva"	"Lande einen fabelhaften Curveball-Wurf."	"Lancia una palla curva con risultato eccellente"	"커브볼로 Excellent가 나오게 1회 던진다"	"用曲球投出1次Excellent"	"Jogar 1 excelente bola curva."
"quest_land_excellent_curveball_plural"	"Make {0} Excellent Curveball Throws."	"カーブボールのエクセレントスローを{0}回投げる"	"Fais {0} excellents lancers à effet"	"Acierta {0} lanzamientos excelentes de bola curva"	"Lande {0} fabelhafte Curveball-Würfe."	"Lancia {0} palle curve con risultato eccellente"	"커브볼로 Excellent가 나오게 {0}회 던진다"	"用曲球投出 {0} 次Excellent"	"Jogar {0} excelentes bolas curvas."
"quests_come_back_soon"	"Come back tomorrow!"	"明日もリサーチしよう！"	"Reviens demain !"	"¡Vuelve mañana!"	"Schau bald wieder vorbei!"	"A domani!"	"내일도 리서치하자!"	"明天也要繼續做調查！"	"Volte amanhã!"
"quests_come_back_soon_message"	"Come back tomorrow for another opportunity to collect a research stamp!"	"リサーチスタンプがもらえるのは1日1回までです"	"Reviens demain pour obtenir un nouveau tampon de recherche."	"¡Vuelve mañana a por otro sello de investigación!"	"Komm morgen wieder, um dir einen weiteren Forschungsstempel zu verdienen!"	"Ritorna domani per un altro timbro per la ricerca!"	"리서치 스탬프는 1일 1회까지입니다"	"一天只能蓋1個調查圖章"	"Volte amanhã para ter outra oportunidade de receber um selo de pesquisa!"
"quest_more_reseach_coming_soon"	"More research requests will be coming soon!"	"スペシャルリサーチをお楽しみに！"	"Des études supplémentaires te seront bientôt proposées."	"¡Más investigaciones próximamente!"	"Mehr Forschungsaufgaben bald erhältlich!"	"Presto in arrivo altre ricerche!"	"다음 리서치를 기다려 주세요!"	"敬請期待下次的調查！"	"Mais pedidos de pesquisa virão em breve!"
"quest_reward_desc_1"	"Collect stamps to unlock Research Breakthroughs from Professor Willow!"	"ウィロー博士のリサーチに協力して、スタンプを集めて大発見をめざせ！"	"Collectionne les tampons pour déverrouiller les Phases d’Études du Professeur Willow."	"¡Colecciona sellos para desbloquear logros de investigación del Profesor Willow!"	"Sammle Stempel, um bei Prof. Willow Forschungsdurchbrüche freizuschalten."	"Ottieni timbri per sbloccare le scoperte straordinarie del Professor Willow!"	"윌로우박사의 리서치를 협력해서 스탬프를 모아 대발견을 하자!"	"收集圖章，讓維羅博士的研究\n能有突破性的進展！"	"Colete selos para desbloquear as descobertas extraordinárias do Professor Willow!"
"quest_reward_desc_2"	"Next Breakthrough in"	"あとスタンプ"	"Phase d’Étude complétée avec"	"Se consigue con:"	"Du brauchst noch"	"Farai una scoperta straordinaria se ottieni"	"앞으로 스탬프"	"距離下次突破性進展"	"Fará uma descoberta extraordinária com"
"quest_reward_desc_3_plural"	"{0} more stamps!"	"{0}個で大発見！"	"{0} tampons de plus."	"¡{0} sellos más!"	"{0} Stempel bis zum Durchbruch!"	"altri {0} timbri!"	"{0} 개로 대발견!"	"需要再收集 {0} 個圖章！"	"{0} selos a mais!"
"quest_reward_desc_3_singular"	"{0} more stamp!"	"{0}個で大発見！"	"{0} tampon de plus."	"¡{0} sello más!"	"{0} Stempel bis zum Durchbruch!"	"un altro timbro!"	"{0} 개로 대발견!"	"需要再收集 {0} 個圖章！"	"{0} selo a mais!"
"quest_breakthrough_reward_stardust"	"Stardust"	"ほしのすな"	"Poussière Étoile"	"Polvos Estelares"	"Sternen-\nstaub"	"Polvere di stelle"	"별의모래"	"星星沙子"	"Poeira Estelar"
"quest_breakthrough_reward_mystery"	"Mystery items"	"謎のプレゼント"	"Objets mystère"	"Objetos sorpresa"	"Geheime Items"	"Oggetti misteriosi"	"수수께끼의 선물"	"神秘道具"	"Itens secretos"
"quest_land_inarow_excellent_plural"	"Make {0} Excellent Throws in a row."	"エクセレントスローを{0}回連続で投げる"	"Fais {0} excellents lancers à la suite"	"Acierta {0} lanzamientos excelentes seguidos"	"Lande {0} fabelhafte Würfe hintereinander."	"Effettua {0} tiri eccellenti di fila"	"Excellent를 {0}회 연속으로 던진다"	"連續投出 {0} 次Excellent"	"Fazer {0} excelentes jogadas seguidas."
"quest_reward_mysterious_pokemon_appeared"	"A mysterious Pokémon has appeared!"	"ポケモン！？"	"Un Pokémon mystérieux est apparu."	"¡Ha aparecido un Pokémon misterioso!"	"Eine geheimnisvolles Pokémon erscheint!"	"È apparso un Pokémon insolito!"	"포켓몬이 나타났다!"	"謎樣的寶可夢出現了！"	"Um Pokémon misterioso apareceu!"
"quest_reward_encounter_uses_ar"	"You must be in AR mode to catch this Pokémon."	"このポケモンにはARモードを使う必要があります"	"Tu dois être en mode RA pour attraper ce Pokémon."	"Se necesita usar RA para capturar a este Pokémon."	"Dieses Pokémon kann nur im AR-Modus gefangen werden."	"Devi essere in modalità AR per catturare questo Pokémon."	"이 포켓몬은 AR 모드를 사용할 필요가 있습니다."	"你必須開啟AR模式，才能捕捉這隻寶可夢"	"Você deve usar o modo RA para pegar este Pokémon."
"quest_reward_start_encounter"	"Start Encounter"	"ゲットチャンス"	"Aller à sa rencontre"	"Comenzar encuentro"	"Begegnung beginnen"	"Affrontalo subito"	"겟 찬스"	"開始捕捉"	"Iniciar encontro"
"quest_reward_encounter_later"	"Later"	"今はやめておく"	"Plus tard"	"Más tarde"	"Später"	"Più tardi"	"나중에"	"稍後再說"	"Mais tarde"
"pokemon_mythic_info_transfer_to_professor_impossible"	"{0} is a Mythical Pokémon and cannot be transferred."	"{0}は1匹しか捕まえられない幻のポケモンです。送ることはできません。"	"{0} est un Pokémon fabuleux et ne peut pas être transféré."	"{0} es un Pokémon singular y no puede ser transferido."	"{0} ist ein Mysteriöses Pokémon und kann nicht verschickt werden."	"{0} è un Pokémon misterioso e non può essere trasferito."	"{0}(은)는 1마리만 잡을 수 있는 환상의 포켓몬입니다. 보낼 수 없습니다."	"無法傳送幻之寶可夢 {0}"	"{0} é um Pokémon Mítico e não pode ser transferido."
"quests_when_to_collect_next_stamp"	"You can earn another research stamp tomorrow!"	"明日もリサーチに協力してください"	"Tu pourras gagner un autre tampon de recherche demain."	"¡Mañana puedes conseguir otro sello de investigación!"	"Du kannst morgen einen weiteren Forschungsstempel verdienen!"	"Domani potrai ottenere un altro timbro per le tue ricerche!"	"내일도 리서치에 협력해 주세요!"	"明天可獲得新圖章！"	"Você pode receber outro selo de pesquisa amanhã!"
"quests_streak_broken"	"Streak Broken!"	"連続に失敗！"	"Série interrompue !"	"¡Progreso interrumpido!"	"Serie gerissen!"	"Serie interrotta!"	"연속 실패!"	"失敗！"	"Progresso interrompido!"
"badge_challenge_quests"	"Complete {0} Field Research tasks."	"フィールドリサーチを{0}回達成した！"	"Termine {0} tâches d’Études de terrain"	"Completa {0} tareas de investigación de campo"	"Führe {0} Feldforschungsaufgaben aus."	"Completa {0} missioni della ricerca sul campo"	"필드리서치를 {0}건 완료한다"	"完成 {0} 個田野調查課題"	"Completar {0} tarefas de pesquisa de campo."
"badge_challenge_quests_title"	"Pokémon Ranger"	"ポケモンレンジャー"	"Pokémon Ranger"	"Pokémon Ranger"	"Pokémon Ranger"	"Pokémon Ranger"	"포켓몬 레인저"	"寶可夢巡護員"	"Pokémon Ranger"
"badge_challenge_quests_value_format"	"N0"	"N0"	"N0"	"N0"	"N0"	"N0"	"N0"	"N0"	"N0"
"quests_stamp_date_format"	"MMM d"	"m"	"d MMM"	"d MMM."	"d. MMM."	"d MMM"	"m"	"M月 d日"	"d MMM."
"quests_breakthrough_major_reward_header"	"Breakthrough!"	"大発見！"	"Progrès !"	"¡Logro!"	"Durchbruch!"	"Scoperta straordinaria!"	"대발견!"	"突破性進展！"	"Descoberta extraordinária!"
"quests_story_major_reward_header"	"Special Research Complete!"	"スペシャルリサーチ完了！"	"Étude spéciale terminée."	"¡Investigación especial completada!"	"Spezialforschung abgeschlossen!"	"Ricerca speciale completata!"	"스페셜리서치 완료!"	"完成特殊調查！"	"Pesquisa especial completada!"
"pokemon_info_multi_transfer_mythic_pokemon_error"	"You can't select Mythical Pokémon."	"幻のポケモンは選択できません"	"Tu ne peux pas choisir un Pokémon fabuleux."	"No puedes seleccionar Pokémon singulares."	"Du kannst keine Mysteriösen Pokémon wählen."	"I Pokémon misteriosi non possono essere trasferiti."	"환상의 포켓몬은 선택할 수 없습니다"	"無法選擇幻之寶可夢"	"Não é possível selecionar Pokémon Míticos."
"disabled_mythic"	"Mythical Pokémon can't be left at Gyms."	"幻のポケモンをジムに配置することはできません"	"Les Pokémon fabuleux ne peuvent pas être laissés dans les Arènes."	"No se pueden dejar Pokémon singulares en los Gimnasios."	"Mysteriöse Pokémon können keinen Arenen zugewiesen werden."	"I Pokémon misteriosi non possono essere lasciati nelle Palestre."	"환상의 포켓몬을 체육관에 배치할 수 없습니다"	"不能將幻之寶可夢指派至道館"	"Não é possível designar Pokémon Míticos a Ginásios."
"quests_breakthrough_conversation_1"	"Hey!  Good job with your Field Research, it looks like we've learned a lot!"	"フィールドリサーチ完了だ！様々な気づきや発見があったね！"	"Bravo pour tes Études de terrain ! On a appris beaucoup de choses grâce à toi."	"¡Buen trabajo con tu investigación de campo! Parece que hemos aprendido un montón."	"Hallo! Du hast deine Feldforschungsarbeit wirklich gut gemacht. Wir haben viel dazugelernt!"	"La ricerca sul campo sta procedendo molto bene. Stai imparando un sacco di cose!"	"필드 리서치 완료! 여러 가지를 발견하고 배운 것 같군!"	"謝謝你幫我做調查！\n看來我們獲得了不少成果！"	"Muito bom trabalho na sua pesquisa de campo! Parece que aprendemos bastante!"
"quests_breakthrough_conversation_2"	"Keep up the great work.  Now... let's see what we've discovered!"	"これからもこの調子でよろしく頼むよ。さてと・・・成果を確かめてみよう・・・"	"Continue comme ça. Voyons maintenant ce que nous avons découvert..."	"¡Sigue haciéndolo así de bien! Y ahora vamos a ver lo que hemos descubierto."	"Weiter so! Also ... mal sehen, was wir entdeckt haben!"	"Stai andando alla grande. Vediamo cosa hai scoperto!"	"앞으로도 이렇게 부탁해. 그럼... 성과를 확인해 볼까!"	"接下來也請你好好加油囉\n我們來看看你找到了什麼吧！"	"Continue fazendo um bom trabalho. Vamos ver o que descobrimos!"
"quest_catch_special6_plural"	"Catch {0} Mareep"	"メリープを{0}匹捕まえる"	"Attrape {0} Wattouat"	"Captura {0} Mareep"	"Fange {0} Voltilamm"	"Cattura {0} Mareep"	"메리프를 {0} 마리 잡는다"	"捕捉 {0} 隻咩利羊"	"Pegar {0} Mareep."
"quests_field_research_task"	"FIELD RESEARCH TASK"	"フィールドリサーチのタスク"	"TÂCHE D’ÉTUDE DE TERRAIN"	"TAREA DE INVESTIGACIÓN DE CAMPO"	"FELDFORSCHUNGSAUFGABE"	"Missione di ricerca sul campo"	"필드리서치의 과제"	"田野調查課題"	"Tarefa de pesquisa de campo"
"quests_field_research_task_desc"	"You have completed the Field Research Task from this PokéStop for today."	"このポケストップを通して受け取ることができるリサーチはありません"	"Tu as terminé la tâche d’Étude de terrain de ce PokéStop pour aujourd’hui."	"Ya has completado la tarea de investigación de campo de esta Poképarada hoy."	"Du hast die Feldforschungsaufgabe von diesem PokéStop heute schon erhalten."	"Hai completato la missione di ricerca sul campo di oggi di questo Pokéstop."	"이 포켓스톱을 통해 받을 수 있는 리서치는 없습니다"	"你已經完成這個寶可補給站今天的田野調查課題了"	"Você já completou a tarefa de pesquisa de campo desta Poképarada hoje."
"quests_completed_story_quests_header"	"COMPLETED"	"完了済み"	"TERMINÉ"	"COMPLETADAS"	"ABGESCHLOSSEN"	"Completate"	"완료"	"已完成"	"Completadas"
"quest_evolve_type_electric_plural"	"Evolve {0} Electric-Type Pokémon."	"でんきタイプのポケモンを{0}匹進化させる"	"Fais évoluer {0} Pokémon de type Électrik"	"Haz evolucionar {0} Pokémon de tipo Eléctrico."	"Entwickle {0} Pokemon vom Typ Elektro."	"Fai evolvere {0} Pokémon di tipo Elettro"	"전기타입 포켓몬을 {0}마리 진화시킨다"	"讓 {0} 隻電屬性的寶可夢進化"	"Evoluir {0} Pokémon de tipo Elétrico."
"quest_evolve_type_electric_singular"	"Evolve an Electric-Type Pokémon."	"でんきタイプのポケモンを1匹進化させる"	"Fais évoluer un Pokémon de type Électrik"	"Haz evolucionar 1 Pokémon de tipo Eléctrico."	"Entwickle ein Pokémon vom Typ Elektro."	"Fai evolvere un Pokémon di tipo Elettro"	"전기타입 포켓몬을 1마리 진화시킨다"	"讓1隻電屬性的寶可夢進化"	"Evoluir 1 Pokémon de tipo Elétrico."
"quest_evolve_type_flying_plural"	"Evolve {0} Flying-Type Pokémon."	"ひこうタイプのポケモンを{0}匹進化させる"	"Fais évoluer {0} Pokémon de type Vol"	"Haz evolucionar {0} Pokémon de tipo Volador."	"Entwickle {0} Pokémon vom Typ Flug."	"Fai evolvere {0} Pokémon di tipo Volante"	"비행타입 포켓몬을 {0}마리 진화시킨다"	"讓 {0} 隻飛行屬性的寶可夢進化"	"Evoluir {0} Pokémon de tipo Voador."
"quest_evolve_type_flying_singular"	"Evolve a Flying-Type Pokémon."	"ひこうタイプのポケモンを1匹進化させる"	"Fais évoluer un Pokémon de type Vol"	"Haz evolucionar 1 Pokémon de tipo Volador."	"Entwickle ein Pokémon vom Typ Flug."	"Fai evolvere un Pokémon di tipo Volante"	"비행타입 포켓몬을 1마리 진화시킨다"	"讓1隻飛行屬性的寶可夢進化"	"Evoluir 1 Pokémon de tipo Voador."
"quest_evolve_type_ice_plural"	"Evolve {0} Ice-Type Pokémon."	"こおりタイプのポケモンを{0}匹進化させる"	"Fais évoluer {0} Pokémon de type Glace"	"Haz evolucionar {0} Pokémon de tipo Hielo."	"Entwickle {0} Pokémon vom Typ Eis."	"Fai evolvere {0} Pokémon di tipo Ghiaccio"	"얼음타입 포켓몬을 {0}마리 지화시킨다"	"讓 {0} 隻冰屬性的寶可夢進化"	"Evoluir {0} Pokémon de tipo Gelo."
"quest_evolve_type_ice_singular"	"Evolve an Ice-Type Pokémon."	"こおりタイプのポケモンを1匹進化させる"	"Fais évoluer un Pokémon de type Glace"	"Haz evolucionar 1 Pokémon de tipo Hielo."	"Entwickle ein Pokémon vom Typ Eis."	"Fai evolvere un Pokémon di tipo Ghiaccio"	"얼음타입 포켓몬을 1마리 진화시킨다"	"讓1隻冰屬性的寶可夢進化"	"Evoluir 1 Pokémon de tipo Gelo."
"quest_evolve_type_water_plural"	"Evolve {0} Water-Type Pokémon."	"みずタイプのポケモンを{0}匹進化させる"	"Fais évoluer {0} Pokémon de type Eau"	"Haz evolucionar {0} Pokémon de tipo Agua."	"Entwickle {0} Pokémon vom Typ Wasser."	"Fai evolvere {0} Pokémon di tipo Acqua"	"물타입 포켓몬을 {0}마리 진화시킨다"	"讓 {0} 隻水屬性的寶可夢進化"	"Evoluir {0} Pokémon de tipo Água."
"quest_evolve_type_water_singular"	"Evolve a Water-Type Pokémon."	"みずタイプのポケモンを1匹進化させる"	"Fais évoluer un Pokémon de type Eau"	"Haz evolucionar 1 Pokémon de tipo Agua."	"Entwickle ein Pokémon vom Typ Wasser."	"Fai evolvere un Pokémon di tipo Acqua"	"물타입 포켓몬을 1마리 진화시킨다"	"讓1隻水屬性的寶可夢進化"	"Evoluir 1 Pokémon de tipo Água."
"quest_land_nice_electric_plural"	"Catch {0} Electric Pokémon with Nice Throws."	"でんきタイプのポケモンをナイススローで{0}匹捕まえる"	"Attrape {0} Pokémon de type Électrik avec de Jolis lancers"	"Captura {0} Pokémon de tipo Eléctrico con buenos lanzamientos."	"Fange {0} Elektro-Pokémon mit guten Würfen."	"Cattura {0} Pokémon di tipo Elettro con dei bei tiri"	"전기타입 포켓몬을 Nice가 나오게 {0}마리 잡는다"	"用Nice Throw捕捉 {0} 隻電屬性的寶可夢"	"Pegar {0} Pokémon de tipo Elétrico com boas jogadas."
"quest_catch_types_rainy_plural"	"Catch {0} Water-, Electric-, or Bug-Type Pokémon."	"みず、でんき、むし、いずれかのタイプのポケモンを{0}匹捕まえる"	"Attrape {0} Pokémon de type Eau, Électrik ou Insecte"	"Captura {0} Pokémon de tipo Agua, Eléctrico o Bicho."	"Fange {0} Pokémon vom Typ Wasser, Elektro oder Käfer."	"Cattura {0} Pokémon di tipo Acqua, Elettro o Coleottero"	"물, 전기, 벌레 중 한 가지 타입 포켓몬을 {0}마리 잡는다"	"捕捉 {0} 隻水、電或蟲屬性的寶可夢"	"Pegar {0} Pokémon de tipo Água, Elétrico ou Inseto."
"quest_catch_types_rainy_singular"	"Catch a Water-, Electric-, or Bug-Type Pokémon."	"みず、でんき、むし、いずれかのタイプのポケモンを1匹捕まえる"	"Attrape un Pokémon de type Eau, Électrik ou Insecte"	"Captura 1 Pokémon de tipo Agua, Eléctrico o Bicho."	"Fange ein Pokémon vom Typ Wasser, Elektro oder Käfer."	"Cattura un Pokémon di tipo Acqua, Elettro o Coleottero"	"물, 전기, 벌레 중 한 타입 포켓몬을 1마리 잡는다"	"捕捉1隻水、電或蟲屬性的寶可夢"	"Pegar 1 Pokémon de tipo Água, Elétrico ou Inseto."
"quest_catch_types_snowy_plural"	"Catch {0} Ice- or Steel-Type Pokémon."	"こおり、はがね、いずれかのタイプのポケモンを{0}匹捕まえる"	"Attrape {0} Pokémon de type Glace ou Acier"	"Captura {0} Pokémon de tipo Hielo o Acero."	"Fange {0} Pokémon vom Typ Eis oder Stahl."	"Cattura {0} Pokémon di tipo Ghiaccio o Acciaio"	"얼음, 강철 중 한 타입 포켓몬을 {0}마리 잡는다"	"捕捉 {0} 隻冰或鋼屬性的寶可夢"	"Pegar {0} Pokémon de tipo Gelo ou Aço."
"quest_catch_types_snowy_singular"	"Catch an Ice- or Steel-Type Pokémon."	"こおり、はがね、いずれかのタイプのポケモンを1匹捕まえる"	"Attrape un Pokémon de type Glace ou Acier"	"Captura 1 Pokémon de tipo Hielo o Acero."	"Fange ein Pokémon vom Typ Eis oder Stahl."	"Cattura un Pokémon di tipo Ghiaccio o Acciaio"	"얼음, 강철 중 한 타입 포켓몬을 1마리 잡는다"	"捕捉1隻冰或鋼屬性的寶可夢"	"Pegar 1 Pokémon de tipo Gelo ou Aço."
"quest_catch_types_windy_plural"	"Catch {0} Flying-, Psychic- or Dragon-Type Pokémon."	"ひこう、ドラゴン、エスパー、いずれかのタイプのポケモンを{0}匹捕まえる"	"Attrape {0} Pokémon de type Vol, Psy ou Dragon"	"Captura {0} Pokémon de tipo Volador, Psíquico o Dragón."	"Fange {0} Pokémon vom Typ Flug, Psycho oder Drache."	"Cattura {0} Pokémon di tipo Volante, Psico o Drago"	"비행, 드래곤, 에스퍼 중 한 타입 포켓몬을 {0}마리 잡는다"	"捕捉 {0} 隻飛行、龍或超能力屬性的寶可夢"	"Pegar {0} Pokémon de tipo Voador, Psíquico ou Dragão."
"quest_catch_types_windy_singular"	"Catch a Flying-, Psychic- or Dragon-Type Pokémon."	"ひこう、ドラゴン、エスパー、いずれかのタイプのポケモンを1匹捕まえる"	"Attrape un Pokémon de type Vol, Psy ou Dragon"	"Captura 1 Pokémon de tipo Volador, Psíquico o Dragón."	"Fange ein Pokémon vom Typ Flug, Psycho oder Drache."	"Cattura un Pokémon di tipo Volante, Psico o Drago"	"비행, 드래곤, 에스퍼 중 한 타입 포켓몬을 1마리 잡는다"	"捕捉1隻飛行、龍或超能力屬性的寶可夢"	"Pegar 1 Pokémon de tipo Voador, Psíquico ou Dragão."
"quest_catch_special7_plural"	"Catch {0} Charmander"	"ヒトカゲを{0}匹捕まえる"	"Attrape {0} Salamèche"	"Captura {0} Charmander."	"Fange {0} Glumanda"	"Cattura {0} Charmander"	"파이리를 {0} 마리 잡는다"	"捕捉 {0} 隻小火龍"	"Pegar {0} Charmander."
"quest_adventure_hatch_egg_plural"	"Adventure Week: Hatch {0} Eggs."	"アドベンチャーウィーク：タマゴを{0}個かえす"	"Semaine de l’aventure : fais éclore {0} Œufs"	"Semana de Aventuras: Haz eclosionar {0} Huevos"	"Abenteuerwoche: Brüte {0} Eier aus."	"Settimana dellʼavventura: fai schiudere {0} Uova"	"어드벤처위크: 알을 {0} 개 부화시킨다"	"驚奇冒險週：孵化 {0} 顆蛋"	"Semana de aventuras: chocar {0} ovos."
"quest_adventure_walk_buddy_plural"	"Adventure Week: Earn {0} Candies walking with your buddy."	"アドベンチャーウィーク：相棒と歩いて{0}個アメをもらう"	"Semaine de l’aventure : gagne {0} Bonbons en marchant avec ton copain"	"Semana de Aventuras: Consigue {0} Caramelos caminando con tu compañero"	"Abenteuerwoche: Verdiene {0} Bonbons durch Spazieren mit deinem Kumpel."	"Settimana dellʼavventura: aggiudicati {0} caramelle andando in giro con il tuo compagno"	"어드벤처위크: 파트너와 걸어서 {0} 개 사탕을 받는다"	"驚奇冒險週：和夥伴一起走路，取得 {0} 顆糖果"	"Semana de aventuras: ganhe {0} doces caminhando com seu companheiro"
"quest_adventure_visit_pokestop_new_plural"	"Adventure Week: Spin {0} PokéStops you haven't visited before."	"アドベンチャーウィーク：訪れたことがないポケストップ{0}個を回す"	"Semaine de l’aventure : fais tourner {0} nouveaux PokéStops"	"Semana de Aventuras: Da vueltas a {0} fotodiscos en Poképaradas donde no hayas estado antes"	"Abenteuerwoche: Drehe {0} PokéStops, die du noch nicht besucht hast."	"Settimana dellʼavventura: fai girare {0} dischi di Pokéstop mai visitati prima"	"어드벤처위크: 방문한 적이 없는 포켓스톱 {0} 개 돌린다"	"驚奇冒險週：拜訪 {0} 個從未去過的寶可補給站"	"Semana de aventuras: girar {0} fotodiscos de Poképaradas que ainda não tenha visitado."
"quest_adventure_evolve_singular"	"Adventure Week: Evolve an Omanyte or Kabuto."	"アドベンチャーウィーク：オムナイトかカブトを進化させる"	"Semaine de l’aventure : fais évoluer un Amonita ou un Kabuto"	"Semana de Aventuras: Haz evolucionar 1 Omanyte o Kabuto"	"Abenteuerwoche: Entwickle ein Amonitas oder Kabuto."	"Settimana dellʼavventura: fai evolvere un Omanyte o un Kabuto"	"어드벤처위크: 암나이트 또는 투구를 진화시킨다"	"驚奇冒險週：讓1隻菊石獸或化石盔進化"	"Semana de aventuras: evoluir 1 Omanyte ou Kabuto."
"quest_evolve_special1_singular"	"Evolve a Horsea"	"タッツーを進化させる"	"Fais évoluer un Hypotrempe"	"Evolucionar 1 Horsea"	"Entwickle ein Seeper."	"Fai evolvere un Horsea"	"쏘드라를 진화시킨다"	"讓1隻墨海馬進化"	"Evoluir 1 Horsea."
"quest_catch_special8_plural"	"Catch {0} Larvitar"	"ヨーギラスを{0}匹捕まえる"	"Attrape {0} Embrylex"	"Capturar {0} Larvitar"	"Fange {0} Larvitar."	"Cattura {0} Larvitar"	"애버라스를 {0}마리 잡는다"	"捕捉 {0} 隻幼基拉斯"	"Pegar {0} Larvitar."
"quest_waterfestival_win_raid_singular"	"Water Festival: Win a raid."	"ウォーターフェスティバル：レイドバトルで1回勝つ"	"Festival Aquatique : remporte un Raid"	"Festival Acuático: Gana en 1 incursión"	"Wasserfestival: Gewinne einen Raid."	"Festival dell’Acqua: vinci un raid"	"워터페스티벌: 레이드배틀에 1회 이긴다"	"潑水節：在1場團體戰中獲勝"	"Festival Aquático: ganhar 1 reide."
"quest_waterfestival_catch_special9_plural"	"Water Festival: Catch {0} Magikarp or Wailmer."	"ウォーターフェスティバル：コイキングかホエルコを{0}匹捕まえる"	"Festival Aquatique : attrape {0} Magicarpe ou Wailmer"	"Festival Acuático: Captura {0} Magikarp o Wailmer"	"Wasserfestival: Fange {0} Karpador oder Wailmer."	"Festival dell’Acqua: cattura {0} Magikarp o Wailmer"	"워터페스티벌: 잉어킹이나 고래왕자를 {0}마리 잡는다"	"潑水節：捕捉 {0} 隻鯉魚王或吼吼鯨"	"Festival Aquático: pegar {0} Magikarp ou Wailmer."
"quest_waterfestival_catch_type_water_plural"	"Water Festival: Catch {0} Water-Type Pokémon."	"ウォーターフェスティバル：みずタイプのポケモンを{0}匹捕まえる"	"Festival Aquatique : attrape {0} Pokémon de type Eau"	" Festival Acuático: Captura {0} Pokémon de tipo Agua"	"Wasserfestival: Fange {0} Pokémon vom Typ Wasser."	"Festival dell’Acqua: cattura {0} Pokémon di tipo Acqua"	"워터페스티벌: 물타입 포켓몬 {0}마리 잡는다"	"潑水節：捕捉 {0} 隻水屬性的寶可夢"	"Festival Aquático: pegar {0} Pokémon de tipo Água."
"quest_waterfestival_catch_feed_plural"	"Water Festival: Use {0} Berries to help catch Pokémon."	"ウォーターフェスティバル：ポケモンを捕まえるときにきのみ{0}個を使う"	"Festival Aquatique : utilise {0} Baies pour attraper des Pokémon"	"Festival Acuático: Usa {0} bayas para ayudarte a capturar Pokémon"	"Wasserfestival: Verwende {0} Beeren beim Fangen von Pokémon."	"Festival dell’Acqua: usa {0} bacche per facilitare la cattura di Pokémon"	"워터페스티벌: 포켓몬을 잡을 때 나무열매를 {0}개 쓴다"	"潑水節：捕捉寶可夢時使用 {0} 顆樹果來輔助"	"Festival Aquático: usar {0} frutas para ajudar você a pegar Pokémon."
